-2.52525252525 1.44322279602e-10
-2.47474747475 4.51961721495e-10
-2.42424242424 1.35042707836e-09
-2.37373737374 3.86438696601e-09
-2.32323232323 1.06192969146e-08
-2.27272727273 2.80763769402e-08
-2.22222222222 7.15185342754e-08
-2.17171717172 1.75710824235e-07
-2.12121212121 4.16753265176e-07
-2.07070707071 9.55040860023e-07
-2.0202020202 2.11627398384e-06
-1.9696969697 4.53800952046e-06
-1.91919191919 9.42400030921e-06
-1.86868686869 1.89676004791e-05
-1.81818181818 3.70276603334e-05
-1.76767676768 7.01625681512e-05
-1.71717171717 0.00012914500933
-1.66666666667 0.000231083749296
-1.61616161616 0.000402259693451
-1.56565656566 0.00068173194753
-1.51515151515 0.00112567848459
-1.46464646465 0.00181230403535
-1.41414141414 0.0028469825713
-1.36363636364 0.00436712162272
-1.31313131313 0.00654606942068
-1.26262626263 0.00959526930418
-1.21212121212 0.0137638357362
-1.16161616162 0.0193348122033
-1.11111111111 0.0266175873954
-1.06060606061 0.0359362848581
-1.0101010101 0.0476143712452
-0.959595959596 0.0619561966429
-0.909090909091 0.079226621012
-0.858585858586 0.0996302254503
-0.808080808081 0.123291798161
-0.757575757576 0.150239786811
-0.707070707071 0.180394214037
-0.656565656566 0.213560183851
-0.606060606061 0.249427612028
-0.555555555556 0.287577258479
-0.505050505051 0.327492594952
-0.454545454545 0.368576572196
-0.40404040404 0.410172006553
-0.353535353535 0.451584115502
-0.30303030303 0.49210370073
-0.252525252525 0.531029591094
-0.20202020202 0.567689185686
-0.151515151515 0.601456239567
-0.10101010101 0.63176536903
-0.0505050505051 0.658123080507
0.0 0.680115415504
0.0505050505051 0.697412530951
0.10101010101 0.709770688061
0.151515151515 0.717032200416
0.20202020202 0.719123898365
0.252525252525 0.716054612535
0.30303030303 0.707912078176
0.353535353535 0.694859530052
0.40404040404 0.677132110764
0.454545454545 0.655033069478
0.505050505051 0.62892959757
0.555555555556 0.599248045784
0.606060606061 0.566468205133
0.656565656566 0.531116319622
0.707070707071 0.493756538174
0.757575757576 0.454980607198
0.808080808081 0.415395750137
0.858585858586 0.375610866498
0.909090909091 0.336221394519
0.959595959596 0.297793397435
1.0101010101 0.260847627654
1.06060606061 0.225844468721
1.11111111111 0.193170726204
1.16161616162 0.163129215646
1.21212121212 0.135931968536
1.26262626263 0.111697648647
1.31313131313 0.0904534585686
1.36363636364 0.0721414509792
1.41414141414 0.0566287829641
1.46464646465 0.0437211111218
1.51515151515 0.0331780646726
1.56565656566 0.0247295879599
1.61616161616 0.0180919312794
1.66666666667 0.0129821889897
1.71717171717 0.0091305158403
1.76767676768 0.00628945988777
1.81818181818 0.00424018745146
1.86868686869 0.00279569544705
1.91919191919 0.00180136936489
1.9696969697 0.0011334246131
2.0202020202 0.000695854704067
2.07070707071 0.000416507450313
2.12121212121 0.000242837948532
2.17171717172 0.0001377697824
2.22222222222 7.59601388827e-05
2.27272727273 4.06336134045e-05
2.32323232323 2.10399085173e-05
2.37373737374 1.05108537706e-05
2.42424242424 5.04309286675e-06
2.47474747475 2.30994296099e-06
2.52525252525 1.00243316766e-06
